"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-03-10","VA","",,,0,,,,,0,,,53,15,,,,,,,8,,5,0,,,,,2092,,6473,10,61,20,,,,,,0,,0
"2020-03-10","MO","",,,0,,,,,0,,,,0,,,34,,,,1,,0,0,,,,,8,,,0,1,0,,,,,,0,42,6
"2020-03-10","MN","",,,0,,,,,0,,,132,52,,,,,,,11,11,6,0,,,,,,,,0,143,58,,,,,,0,143,58
"2020-03-10","WA","",37,,2,,,,,0,,,4998,1703,,,,,,,488,488,110,0,,,,,,,5486,1813,5486,1813,,,,,5338,1784,,0
"2020-03-10","MS",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-10","MD","",,,0,,,,,0,,,89,16,,,,,,,6,6,1,0,,,,,,,,0,95,17,,,,,,0,,0
"2020-03-10","MA","",,,0,,,,,0,,,,0,,,,,,,,,0,0,,,,,118,,,0,502,109,,,,,,0,502,109
"2020-03-10","LA","",,,0,,,,,0,,,11,6,,,,,,,1,1,0,0,,,,,,,,0,12,6,,,,,,0,,0
"2020-03-10","KY","",,,0,,,,,0,,,28,11,,,,,,,6,,2,0,,,,,,,,0,34,13,,,,,,0,34,13
"2020-03-10","KS","",,,0,,,,,0,,,17,6,,,,,,21,1,,0,0,,,,,,,,0,18,6,,,,,,0,,0
"2020-03-10","MT","",,,0,,,,,0,,,15,4,,,,,,,0,,0,0,,,,,,,,0,15,4,,,,,,0,,0
"2020-03-10","IN","",,,0,,,,,0,,,30,30,,,,,,,6,,4,0,,,,,,,,0,36,34,,,,,,0,,0
"2020-03-10","NC","",,,0,,,,,0,,,,0,,,,,,,7,,5,0,,,,,,,,0,7,5,,,,,,0,,0
"2020-03-10","IL","",,,0,,,,,0,,,244,53,,,,,,63,19,,12,0,,,,,,,,0,263,65,,,,,,0,,0
"2020-03-10","ND","",,,0,,,,,0,,,6,6,,,,,,2,0,,0,0,,,,,,,7,7,7,7,,,,,7,7,12,12
"2020-03-10","ID","",,,0,,,,,0,,,41,0,,,,,,,0,,0,0,,,,,,,,0,41,0,,,,,,0,41,0
"2020-03-10","NE","",,,0,,,,,0,,,47,11,,,,,,16,3,,0,0,,,,,,,,0,50,11,,,,,,0,,0
"2020-03-10","IA","",,,0,,,,,0,,,32,6,,,,,,11,8,8,5,0,,,,,,,,0,40,11,,,,,,0,,0
"2020-03-10","NH","",,,0,,,,,0,,,38,0,,,,,,5,4,,0,0,,,,,,,,0,42,0,,,,,,0,118,25
"2020-03-10","HI","",,,0,,,,,0,,,,0,,,,,,,2,,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-10","NJ","",0,,0,0,,,,0,,,44,9,,,,,,20,15,16,4,0,,,,,,,,0,59,13,,,,,59,13,,0
"2020-03-10","GA","",,,0,,,,,0,,,,0,,,,,,,17,,5,0,,,,,,,,0,17,5,,,,,,0,17,5
"2020-03-10","NM","",,,0,,,,,0,,,69,12,,,,,,,0,,0,0,,,,,,,,0,69,12,,,,,,0,,0
"2020-03-10","FL","",,,0,,,,,0,,,222,82,,,,,,155,19,,1,0,,,,,,,,0,241,83,,,,,,0,,0
"2020-03-10","NV","",0,,0,,,,,0,,,14,0,,,,,,,5,5,0,0,,,,,,,,0,19,0,,,,,,0,,0
"2020-03-10","DE","",0,0,0,0,,,,0,,,17,2,,,,,,3,0,,0,0,,,,,,,,0,17,2,,,,,,0,,0
"2020-03-10","NY","",,,0,,,,,0,,,92,0,,,,,,,173,,31,0,,,,,,,,0,265,31,,,,,,0,,0
"2020-03-10","DC","",,,0,,,,,0,,,17,3,,,,,,2,5,,4,0,,,,,,,22,7,22,7,,,,,,0,,0
"2020-03-10","OH","",,,0,,,,,0,,,14,3,,,,,,15,3,3,0,0,,,,,,,,0,17,3,,,,,,0,,0
"2020-03-10","CT","",,,0,,,,,0,,,54,8,,,,,,,2,,1,0,,,,,,,,0,56,9,,,,,,0,,0
"2020-03-10","OK","",,,0,,,,,0,,,15,7,,,,,,11,2,,1,0,,,,,,,,0,17,8,,,,,,0,,0
"2020-03-10","CO","",,,0,,,,,0,,,142,9,,,,,,1,12,,3,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-10","OR","",,,0,,,,,0,,,213,48,,,,,,67,15,,1,0,,,,,,,,0,228,49,,,,,,0,,0
"2020-03-10","CA","",,,0,,,,,0,,,690,0,,,,,,,133,,19,0,,,,,,,,0,823,19,,,,,,0,823,19
"2020-03-10","PA","",,,0,,,,,0,,,,0,,,,,,,12,,2,0,,,,,,,,0,12,2,,,,,,0,,0
"2020-03-10","AZ","",,,0,,8,8,,0,,,51,7,,,,,,27,6,,1,0,,,,,,,,0,57,8,,,,,,0,57,8
"2020-03-10","RI","",,,0,,,,,0,,,105,23,,,110,,,6,5,5,1,0,,,,,6,,89,16,89,16,,,,,110,24,116,27
"2020-03-10","AR","",,,0,,,,,0,,,12,0,,,,,,3,0,0,0,0,,,,,,,,0,12,0,,,,,,0,12,0
"2020-03-10","SC","",,,0,,,,,0,,,24,0,,,,,,,7,7,0,0,,,,,,,,0,31,0,,,,,,0,,0
"2020-03-10","AL","",,,0,,,,,0,,,0,0,,,,,,0,0,0,0,0,,,,,,,,0,0,0,,,,,,0,0,0
"2020-03-10","SD","",,,0,,,,,0,,,11,6,,,,,,0,0,,0,0,,,,,,,,0,11,6,,,,,11,6,,0
"2020-03-10","AK","",0,,0,,,,,0,,,23,0,,,,,,9,0,0,0,0,,,,,,,,0,23,0,,,,,,0,23,0
"2020-03-10","TN","",,,0,,,,,0,,,,0,,,,,,,7,,4,0,,,,,,,,0,7,4,,,,,,0,,0
"2020-03-10","WV","",,,0,,,,,0,,,2,0,,,,,,3,0,0,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-10","TX","",,,0,,,,,0,,,,0,,,,,,,13,13,1,0,,,,,,,,0,13,1,,,,,,0,,0
"2020-03-10","WY",,,,0,,,,,0,,,0,0,,,,,,0,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-10","UT","",,,0,,,,,0,,,,0,,,,,,,2,2,1,0,,,,,,,,0,2,1,,,,,,0,,0
"2020-03-10","VT","",,,0,,,,,0,,,60,24,,,,,,,1,,0,0,,,,,,,,0,61,24,,,,,,0,,0
"2020-03-10","ME","",,,0,,,,,0,,,20,19,,,,,,5,0,,0,0,,,,,,,,0,20,19,,,,,,0,,0
"2020-03-10","WI","",,,0,,,,,0,,,36,0,,,,,,,2,2,1,0,,,,,,,,0,38,1,,,,,,0,,0
"2020-03-10","MI","",,0,0,0,,,,0,,,39,3,,,,,,24,358,528,104,0,,,,,,,,0,397,107,,,,,,0,,0
"2020-03-09","VT","",,,0,,,,,0,,,36,6,,,,,,,1,,0,0,,,,,,,,0,37,6,,,,,,0,,0
"2020-03-09","MN","",,,0,,,,,0,,,80,32,,,,,,,5,5,3,0,,,,,,,,0,85,35,,,,,,0,85,35
"2020-03-09","MI","",,0,0,0,,,,0,,,36,10,,,,,,11,254,372,86,0,,,,,,,,0,290,96,,,,,,0,,0
"2020-03-09","ME","",,,0,,,,,0,,,1,0,,,,,,,0,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-09","MD","",,,0,,,,,0,,,73,21,,,,,,,5,5,2,0,,,,,,,,0,78,23,,,,,,0,,0
"2020-03-09","MO","",,,0,,,,,0,,,,0,,,29,,,,1,,0,0,,,,,7,,,0,1,0,,,,,,0,36,5
"2020-03-09","LA","",,,0,,,,,0,,,5,0,,,,,,,1,1,1,0,,,,,,,,0,6,1,,,,,,0,,0
"2020-03-09","KY","",,,0,,,,,0,,,17,4,,,,,,,4,,3,0,,,,,,,,0,21,7,,,,,,0,21,7
"2020-03-09","KS","",,,0,,,,,0,,,11,0,,,,,,0,1,,0,0,,,,,,,,0,12,0,,,,,,0,,0
"2020-03-09","IN","",,,0,,,,,0,,,,0,,,,,,,2,,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-09","IL","",,,0,,,,,0,,,191,0,,,,,,44,7,,1,0,,,,,,,,0,198,1,,,,,,0,,0
"2020-03-09","MS",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-09","ID","",,,0,,,,,0,,,41,14,,,,,,,0,,0,0,,,,,,,,0,41,14,,,,,,0,41,14
"2020-03-09","MT","",,,0,,,,,0,,,11,0,,,,,,,0,,0,0,,,,,,,,0,11,0,,,,,,0,,0
"2020-03-09","IA","",,,0,,,,,0,,,26,11,,,,,,8,3,3,3,0,,,,,,,,0,29,14,,,,,,0,,0
"2020-03-09","NC","",,,0,,,,,0,,,,0,,,,,,,2,,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-09","HI","",,,0,,,,,0,,,,0,,,,,,,2,,1,0,,,,,,,,0,2,1,,,,,,0,,0
"2020-03-09","ND",,,,0,,,,,0,,,0,0,,,,,,,,,0,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-09","GA","",,,0,,,,,0,,,,0,,,,,,,12,,5,0,,,,,,,,0,12,5,,,,,,0,12,5
"2020-03-09","NE","",,,0,,,,,0,,,36,19,,,,,,9,3,,2,0,,,,,,,,0,39,21,,,,,,0,,0
"2020-03-09","FL","",,,0,,,,,0,,,140,22,,,,,,115,18,,1,0,,,,,,,,0,158,23,,,,,,0,,0
"2020-03-09","NH","",,,0,,,,,0,,,38,0,,,,,,5,4,,0,0,,,,,,,,0,42,0,,,,,,0,93,17
"2020-03-09","DE","",0,0,0,0,,,,0,,,15,5,,,,,,3,0,,0,0,,,,,,,,0,15,5,,,,,,0,,0
"2020-03-09","NJ","",0,,0,0,,,,0,,,35,4,,,,,,14,11,15,5,0,,,,,,,,0,46,9,,,,,46,9,,0
"2020-03-09","DC","",,,0,,,,,0,,,14,4,,,,,,3,1,,0,0,,,,,,,15,4,15,4,,,,,,0,,0
"2020-03-09","NM","",,,0,,,,,0,,,57,9,,,,,,0,0,,0,0,,,,,,,,0,57,9,,,,,,0,,0
"2020-03-09","CT","",,,0,,,,,0,,,46,17,,,,,,,1,,0,0,,,,,,,,0,47,17,,,,,,0,,0
"2020-03-09","NV","",0,,0,,,,,0,,,14,0,,,,,,,5,5,1,0,,,,,,,,0,19,1,,,,,,0,,0
"2020-03-09","CO","",,,0,,,,,0,,,133,29,,,,,,,9,,1,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-09","NY","",,,0,,,,,0,,,92,0,,,,,,,142,,37,0,,,,,,,,0,234,37,,,,,,0,,0
"2020-03-09","CA","",,,0,,,,,0,,,690,228,,,,,,,114,,26,0,,,,,,,,0,804,254,,,,,,0,804,254
"2020-03-09","OH","",,,0,,,,,0,,,11,1,,,,,,5,3,3,3,0,,,,,,,,0,14,4,,,,,,0,,0
"2020-03-09","AZ","",,,0,,8,8,,2,,,44,0,,,,,,7,5,,0,0,,,,,,,,0,49,0,,,,,,0,49,0
"2020-03-09","OK","",,,0,,,,,0,,,8,0,,,,,,10,1,,0,0,,,,,,,,0,9,0,,,,,,0,,0
"2020-03-09","AR","",,,0,,,,,0,,,12,6,,,,,,0,0,0,0,0,,,,,,,,0,12,6,,,,,,0,12,6
"2020-03-09","OR","",,,0,,,,,0,,,165,65,,,,,,52,14,,0,0,,,,,,,,0,179,65,,,,,,0,,0
"2020-03-09","AL","",,,0,,,,,0,,,,0,,,,,,,0,0,0,0,,,,,,,,0,0,0,,,,,,0,0,0
"2020-03-09","PA","",,,0,,,,,0,,,,0,,,,,,,10,,4,0,,,,,,,,0,10,4,,,,,,0,,0
"2020-03-09","AK","",0,,0,,,,,0,,,23,9,,,,,,9,0,0,0,0,,,,,,,,0,23,9,,,,,,0,23,9
"2020-03-09","RI","",,,0,,,,,0,,,82,15,,,85,,,6,4,4,1,0,,,,,4,,73,18,73,18,,,,,86,16,89,16
"2020-03-09","WV","",,,0,,,,,0,,,2,0,,,,,,3,0,0,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-09","SC","",,,0,,,,,0,,,24,16,,,,,,,7,7,5,0,,,,,,,,0,31,21,,,,,,0,,0
"2020-03-09","WY",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-09","SD","",,,0,,,,,0,,,5,0,,,,,,0,0,,0,0,,,,,,,,0,5,0,,,,,5,0,,0
"2020-03-09","WA","",35,,4,,,,,0,,,3295,980,,,,,,,378,378,61,0,,,,,,,3673,1041,3673,1041,,,,,3554,1024,,0
"2020-03-09","TN","",,,0,,,,,0,,,,0,,,,,,,3,,0,0,,,,,,,,0,3,0,,,,,,0,,0
"2020-03-09","VA","",,,0,,,,,0,,,38,2,,,,,,9,3,,1,0,,,,,2092,,6463,1,41,3,,,,,,0,,0
"2020-03-09","TX","",,,0,,,,,0,,,,0,,,,,,,12,12,4,0,,,,,,,,0,12,4,,,,,,0,,0
"2020-03-09","UT","",,,0,,,,,0,,,,0,,,,,,,1,1,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-09","MA","",,,0,,,,,0,,,,0,,,,,,,,,0,0,,,,,104,,,0,393,81,,,,,,0,393,81
"2020-03-09","WI","",,,0,,,,,0,,,36,5,,,,,,,1,1,0,0,,,,,,,,0,37,5,,,,,,0,,0
"2020-03-08","MO","",,,0,,,,,0,,,,0,,,24,,,,1,,1,0,,,,,7,,,0,1,1,,,,,,0,31,8
"2020-03-08","MN","",,,0,,,,,0,,,48,0,,,,,,,2,2,0,0,,,,,,,,0,50,0,,,,,,0,50,0
"2020-03-08","MI","",,0,0,0,,,,0,,,26,8,,,,,,10,168,251,40,0,,,,,,,,0,194,48,,,,,,0,,0
"2020-03-08","MS",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-08","MD","",,,0,,,,,0,,,52,11,,,,,,,3,3,0,0,,,,,,,,0,55,11,,,,,,0,,0
"2020-03-08","MA","",,,0,,,,,0,,,,0,,,,,,,,,0,0,,,,,97,,,0,312,61,,,,,,0,312,61
"2020-03-08","LA","",,,0,,,,,0,,,5,5,,,,,,,0,0,0,0,,,,,,,,0,5,5,,,,,,0,,0
"2020-03-08","KY","",,,0,,,,,0,,,13,4,,,,,,,1,,0,0,,,,,,,,0,14,4,,,,,,0,14,4
"2020-03-08","KS","",,,0,,,,,0,,,11,0,,,,,,0,1,,1,0,,,,,,,,0,12,1,,,,,,0,,0
"2020-03-08","MT","",,,0,,,,,0,,,11,0,,,,,,,0,,0,0,,,,,,,,0,11,0,,,,,,0,,0
"2020-03-08","IN","",,,0,,,,,0,,,,0,,,,,,,2,,1,0,,,,,,,,0,2,1,,,,,,0,,0
"2020-03-08","NC","",,,0,,,,,0,,,,0,,,,,,,2,,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-08","IL","",,,0,,,,,0,,,191,0,,,,,,44,6,,0,0,,,,,,,,0,197,0,,,,,,0,,0
"2020-03-08","ND",,,,0,,,,,0,,,0,0,,,,,,,,,0,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-08","ID","",,,0,,,,,0,,,27,0,,,,,,,0,,0,0,,,,,,,,0,27,0,,,,,,0,27,0
"2020-03-08","NE","",,,0,,,,,0,,,17,0,,,,,,5,1,,0,0,,,,,,,,0,18,0,,,,,,0,,0
"2020-03-08","IA","",,,0,,,,,0,,,15,0,,,,,,2,0,0,0,0,,,,,,,,0,15,0,,,,,,0,,0
"2020-03-08","NH","",,,0,,,,,0,,,38,18,,,,,,5,4,,2,0,,,,,,,,0,42,20,,,,,,0,76,30
"2020-03-08","HI","",,,0,,,,,0,,,,0,,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-08","NJ","",0,,0,0,,,,0,,,31,31,,,,,,0,6,6,2,0,,,,,,,,0,37,33,,,,,37,33,,0
"2020-03-08","GA","",,,0,,,,,0,,,,0,,,,,,,7,,1,0,,,,,,,,0,7,1,,,,,,0,7,1
"2020-03-08","NM","",,,0,,,,,0,,,48,0,,,,,,0,0,,0,0,,,,,,,,0,48,0,,,,,,0,,0
"2020-03-08","FL","",,,0,,,,,0,,,118,18,,,,,,108,17,,3,0,,,,,,,,0,135,21,,,,,,0,,0
"2020-03-08","NV","",0,,0,,,,,0,,,14,0,,,,,,,4,4,0,0,,,,,,,,0,18,0,,,,,,0,,0
"2020-03-08","DE","",0,0,0,0,,,,0,,,10,0,,,,,,0,0,,0,0,,,,,,,,0,10,0,,,,,,0,,0
"2020-03-08","NY","",,,0,,,,,0,,,92,0,,,,,,,105,,29,0,,,,,,,,0,197,29,,,,,,0,,0
"2020-03-08","DC","",,,0,,,,,0,,,10,2,,,,,,0,1,,1,0,,,,,,,11,3,11,3,,,,,,0,,0
"2020-03-08","OH","",,,0,,,,,0,,,10,1,,,,,,4,0,0,0,0,,,,,,,,0,10,1,,,,,,0,,0
"2020-03-08","CT","",,,0,,,,,0,,,29,29,,,,,,8,1,,1,0,,,,,,,,0,30,30,,,,,,0,,0
"2020-03-08","OK","",,,0,,,,,0,,,8,8,,,,,,2,1,,0,0,,,,,,,,0,9,8,,,,,,0,,0
"2020-03-08","CO","",,,0,,,,,0,,,104,49,,,,,,,8,,0,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-08","OR","",,,0,,,,,0,,,100,23,,,,,,53,14,,7,0,,,,,,,,0,114,30,,,,,,0,,0
"2020-03-08","CA","",,,0,,,,,0,,,462,0,,,,,,,88,,19,0,,,,,,,,0,550,19,,,,,,0,550,19
"2020-03-08","PA","",,,0,,,,,0,,,,0,,,,,,,6,,2,0,,,,,,,,0,6,2,,,,,,0,,0
"2020-03-08","AZ","",,,0,,6,6,,0,,,44,0,,,,,,7,5,,0,0,,,,,,,,0,49,0,,,,,,0,49,0
"2020-03-08","RI","",,,0,,,,,0,,,67,18,,,70,,,12,3,3,0,0,,,,,3,,55,19,55,19,,,,,70,18,73,18
"2020-03-08","AR","",,,0,,,,,0,,,6,0,,,,,,0,0,0,0,0,,,,,,,,0,6,0,,,,,,0,6,0
"2020-03-08","SC","",,,0,,,,,0,,,8,0,,,,,,,2,2,0,0,,,,,,,,0,10,0,,,,,,0,,0
"2020-03-08","AL","",,,0,,,,,0,,,,0,,,,,,,0,0,0,0,,,,,,,,0,0,0,,,,,,0,0,0
"2020-03-08","SD","",,,0,,,,,0,,,5,0,,,,,,0,0,,0,0,,,,,,,,0,5,0,,,,,5,0,,0
"2020-03-08","AK","",0,,0,,,,,0,,,14,2,,,,,,6,0,0,0,0,,,,,,,,0,14,2,,,,,,0,14,2
"2020-03-08","TN","",,,0,,,,,0,,,,0,,,,,,,3,,2,0,,,,,,,,0,3,2,,,,,,0,,0
"2020-03-08","WY",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-08","TX","",,,0,,,,,0,,,,0,,,,,,,8,8,0,0,,,,,,,,0,8,0,,,,,,0,,0
"2020-03-08","WV","",,,0,,,,,0,,,2,0,,,,,,3,0,0,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-08","UT","",,,0,,,,,0,,,,0,,,,,,,1,1,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-08","WI","",,,0,,,,,0,,,31,0,,,,,,12,1,1,0,0,,,,,,,,0,32,0,,,,,,0,,0
"2020-03-08","VA","",,,0,,,,,0,,,36,5,,,,,,6,2,,2,0,,,,,2092,,6462,5,38,7,,,,,,0,,0
"2020-03-08","VT","",,,0,,,,,0,,,30,5,,,,,,,1,,0,0,,,,,,,,0,31,5,,,,,,0,,0
"2020-03-08","ME","",,,0,,,,,0,,,1,0,,,,,,,0,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-08","WA","",31,,4,,,,,0,,,2315,479,,,,,,60,317,317,61,0,,,,,,,2632,540,2632,540,,,,,2530,523,,0
"2020-03-07","VA","",,,0,,,,,0,,,31,10,,,,,,7,0,,0,0,,,,,2092,,6457,2,31,10,,,,,,0,,0
"2020-03-07","MO","",,,0,,,,,0,,,,0,,,17,,,,0,,0,0,,,,,6,,,0,0,0,,,,,,0,23,23
"2020-03-07","MN","",,,0,,,,,0,,,48,12,,,,,,,2,2,1,0,,,,,,,,0,50,13,,,,,,0,50,13
"2020-03-07","MI","",,0,0,0,,,,0,,,18,10,,,,,,9,128,188,30,0,,,,,,,,0,146,40,,,,,,0,,0
"2020-03-07","MS",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-07","MD","",,,0,,,,,0,,,41,15,,,,,,,3,3,0,0,,,,,,,,0,44,15,,,,,,0,,0
"2020-03-07","MA","",,,0,,,,,0,,,,0,,,,,,,,,0,0,,,,,77,,,0,251,100,,,,,,0,251,100
"2020-03-07","LA","",,,0,,,,,0,,,,0,,,,,,,0,0,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-07","KY","",,,0,,,,,0,,,9,2,,,,,,,1,,1,0,,,,,,,,0,10,3,,,,,,0,10,3
"2020-03-07","WA","",27,,1,,,,,0,,,1836,387,,,,,,66,256,256,38,0,,,,,,,2092,425,2092,425,,,,,2007,403,,0
"2020-03-07","MT","",,,0,,,,,0,,,11,0,,,,,,,0,,0,0,,,,,,,,0,11,0,,,,,,0,,0
"2020-03-07","IN","",,,0,,,,,0,,,,0,,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","NC","",,,0,,,,,0,,,,0,,,,,,,2,,0,0,,,,,,,,0,2,0,,,,,,0,,0
"2020-03-07","WI","",,,0,,,,,0,,,31,0,,,,,,12,1,1,0,0,,,,,,,,0,32,0,,,,,,0,,0
"2020-03-07","ND",,,,0,,,,,0,,,0,0,,,,,,,,,0,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-07","ID","",,,0,,,,,0,,,27,0,,,,,,,0,,0,0,,,,,,,,0,27,0,,,,,,0,27,27
"2020-03-07","NE","",,,0,,,,,0,,,17,0,,,,,,5,1,,1,0,,,,,,,,0,18,1,,,,,,0,,0
"2020-03-07","IA","",,,0,,,,,0,,,15,0,,,,,,2,0,0,0,0,,,,,,,,0,15,0,,,,,,0,,0
"2020-03-07","NH","",,,0,,,,,0,,,20,0,,,,,,3,2,,0,0,,,,,,,,0,22,0,,,,,,0,46,9
"2020-03-07","HI","",,,0,,,,,0,,,,0,,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","NJ","",0,,0,0,,,,0,,,,0,,,,,,1,4,4,3,0,,,,,,,,0,4,3,,,,,4,3,,0
"2020-03-07","GA","",,,0,,,,,0,,,,0,,,,,,,6,,4,0,,,,,,,,0,6,4,,,,,,0,6,4
"2020-03-07","NM","",,,0,,,,,0,,,48,32,,,,,,0,0,,0,0,,,,,,,,0,48,32,,,,,,0,,0
"2020-03-07","FL","",,,0,,,,,0,,,100,45,,,,,,88,14,,5,0,,,,,,,,0,114,50,,,,,,0,,0
"2020-03-07","NV","",0,,0,,,,,0,,,14,0,,,,,,,4,4,1,0,,,,,,,,0,18,1,,,,,,0,,0
"2020-03-07","DE","",,,0,,,,,0,,,10,0,,,,,,0,0,,0,0,,,,,,,,0,10,0,,,,,,0,,0
"2020-03-07","NY","",,,0,,,,,0,,,92,0,,,,,,236,76,,43,0,,,,,,,,0,168,43,,,,,,0,,0
"2020-03-07","DC","",,,0,,,,,0,,,8,0,,,,,,1,0,,0,0,,,,,,,8,0,8,0,,,,,,0,,0
"2020-03-07","OH","",,,0,,,,,0,,,9,1,,,,,,5,0,0,0,0,,,,,,,,0,9,1,,,,,,0,,0
"2020-03-07","CT",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-07","OK","",,,0,,,,,0,,,,0,,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","CO","",,,0,,,,,0,,,55,9,,,,,,69,8,,6,0,,,,,,,,0,,0,,,,,,0,,0
"2020-03-07","OR","",,,0,,,,,0,,,77,13,,,,,,40,7,,4,0,,,,,,,,0,84,17,,,,,,0,,0
"2020-03-07","CA","",,,0,,,,,0,,,462,0,,,,,,,69,,9,0,,,,,,,,0,531,9,,,,,,0,531,9
"2020-03-07","PA","",,,0,,,,,0,,,,0,,,,,,,4,,2,0,,,,,,,,0,4,2,,,,,,0,,0
"2020-03-07","AZ","",,,0,,6,6,,0,,,44,11,,,,,,7,5,,2,0,,,,,,,,0,49,13,,,,,,0,49,13
"2020-03-07","VT","",,,0,,,,,0,,,25,25,,,,,,,1,,1,0,,,,,,,,0,26,26,,,,,,0,,0
"2020-03-07","AR","",,,0,,,,,0,,,6,0,,,,,,0,0,0,0,0,,,,,,,,0,6,0,,,,,,0,6,0
"2020-03-07","SC","",,,0,,,,,0,,,8,3,,,,,,,2,2,2,0,,,,,,,,0,10,5,,,,,,0,,0
"2020-03-07","AL","",,,0,,,,,0,,,,0,,,,,,,0,0,0,0,,,,,,,,0,0,0,,,,,,0,0,0
"2020-03-07","SD","",,,0,,,,,0,,,5,0,,,,,,0,0,,0,0,,,,,,,,0,5,0,,,,,5,5,,0
"2020-03-07","AK","",0,,0,,,,,0,,,12,4,,,,,,2,0,0,0,0,,,,,,,,0,12,4,,,,,,0,12,4
"2020-03-07","TN","",,,0,,,,,0,,,,0,,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","WV","",,,0,,,,,0,,,2,1,,,,,,3,0,0,0,0,,,,,,,,0,2,1,,,,,,0,,0
"2020-03-07","TX","",,,0,,,,,0,,,,0,,,,,,,8,8,3,0,,,,,,,,0,8,3,,,,,,0,,0
"2020-03-07","WY",,,,0,,,,,0,,,,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,0,,0
"2020-03-07","UT","",,,0,,,,,0,,,,0,,,,,,,1,1,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","RI","",,,0,,,,,0,,,49,19,,,52,,,,3,3,0,0,,,,,3,,36,13,36,13,,,,,52,19,55,19
"2020-03-07","ME","",,,0,,,,,0,,,1,0,,,,,,,0,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-07","KS","",,,0,,,,,0,,,11,7,,,,,,2,0,,0,0,,,,,,,,0,11,7,,,,,,0,,0
"2020-03-07","IL","",,,0,,,,,0,,,191,11,,,,,,44,6,,1,0,,,,,,,,0,197,12,,,,,,0,,0
"2020-03-06","TX","",,,0,,,,,0,,,,0,,,,,,,5,5,4,0,,,,,,,,0,5,4,,,,,,0,,0
"2020-03-06","MI","",,0,0,0,,,,0,,,8,0,,,,,,8,98,140,26,0,,,,,,,,0,106,26,,,,,,0,,0
"2020-03-06","MD","",,,0,,,,,0,,,26,9,,,,,,12,3,3,3,0,,,,,,,,0,29,12,,,,,,0,,0
